Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7013 - None	298	93	984	431	0	0	40	391
Precinct 7013 - None	177	46	155	259	0	0	36	223
Precinct 7013	475	139	1,139	690	0	0	76	614
Precinct 7014 - None	213	54	610	305	0	0	38	267
Precinct 7014 - None	108	46	109	182	0	0	28	154
Precinct 7014	321	100	719	487	0	0	66	421
Precinct 7015 MB - None	27	7	110	41	0	0	7	34
Precinct 7015 MB - None	3	2	0	5	0	0	0	5
Precinct 7015 MB	30	9	110	46	0	0	7	39
Precinct 7016 - None	134	83	655	239	0	0	22	217
Precinct 7016 - None	88	26	277	124	0	0	10	114
Precinct 7016	222	109	932	363	0	0	32	331
Precinct 7017 - None	122	38	543	182	0	0	22	160
Precinct 7017 - None	60	19	238	92	0	0	13	79
Precinct 7017	182	57	781	274	0	0	35	239
Precinct 7018 - None	209	117	847	358	0	0	32	326
Precinct 7018 - None	73	21	200	103	0	0	9	94
Precinct 7018	282	138	1,047	461	0	0	41	420
Precinct 7019 - None	207	121	734	356	0	0	28	328
Precinct 7019 - None	78	21	166	112	0	0	13	99
Precinct 7019	285	142	900	468	0	0	41	427
Precinct 7021 - None	184	65	679	271	0	0	22	249
Precinct 7021 - None	107	30	288	159	0	0	22	137
Precinct 7021	291	95	967	430	0	0	44	386
Precinct 7022 - None	221	85	770	340	0	0	34	306
Precinct 7022 - None	71	14	193	93	0	0	8	85
Precinct 7022	292	99	963	433	0	0	42	391
Precinct 7023 - None	231	74	687	331	0	0	26	305
Precinct 7023 - None	89	17	233	118	0	0	12	106
Precinct 7023	320	91	920	449	0	0	38	411
Precinct 7024 - None	34	14	251	51	0	0	3	48
Precinct 7024 - None	21	8	190	35	0	0	6	29
Precinct 7024	55	22	441	86	0	0	9	77
Precinct 7025 - None	63	27	316	97	0	0	7	90
Precinct 7025 - None	47	16	167	66	0	0	3	63
Precinct 7025	110	43	483	163	0	0	10	153
Precinct 7026 - None	170	149	819	337	0	0	18	319
Precinct 7026 - None	73	31	191	125	0	0	21	104
Precinct 7026	243	180	1,010	462	0	0	39	423
Precinct 7027 - None	173	77	677	272	0	0	22	250
Precinct 7027 - None	101	27	219	143	0	0	15	128
Precinct 7027	274	104	896	415	0	0	37	378
Precinct 7028 - None	150	49	586	221	0	0	22	199
Precinct 7028 - None	112	30	270	151	0	0	9	142
Precinct 7028	262	79	856	372	0	0	31	341
Precinct 7029 - None	126	54	643	209	0	0	29	180
Precinct 7029 - None	56	20	266	82	0	0	6	76
Precinct 7029	182	74	909	291	0	0	35	256
Precinct 7030 - None	124	138	654	274	0	0	12	262
Precinct 7030 - None	42	31	141	80	0	0	7	73
Precinct 7030	166	169	795	354	0	0	19	335
Precinct 7031 - None	138	100	622	265	0	0	27	238
Precinct 7031 - None	50	18	72	78	0	0	10	68
Precinct 7031	188	118	694	343	0	0	37	306
Precinct 7032 - None	162	81	643	266	0	0	23	243
Precinct 7032 - None	69	26	238	105	0	0	10	95
Precinct 7032	231	107	881	371	0	0	33	338
Precinct 7033 - None	127	63	549	214	0	0	24	190
Precinct 7033 - None	92	27	229	136	0	0	17	119
Precinct 7033	219	90	778	350	0	0	41	309
Precinct 7034 - None	99	27	620	142	0	0	16	126
Precinct 7034 - None	73	26	318	111	0	0	12	99
Precinct 7034	172	53	938	253	0	0	28	225
Precinct 7035 - None	149	69	567	238	0	0	20	218
Precinct 7035 - None	67	20	152	101	0	0	14	87
Precinct 7035	216	89	719	339	0	0	34	305
Precinct 7036 - None	131	103	781	267	0	0	33	234
Precinct 7036 - None	51	17	193	79	0	0	11	68
Precinct 7036	182	120	974	346	0	0	44	302
Precinct 7037 - None	37	26	434	64	0	0	1	63
Precinct 7037 - None	38	14	312	65	0	0	13	52
Precinct 7037	75	40	746	129	0	0	14	115
Precinct 7038 - None	163	115	758	308	0	1	29	278
Precinct 7038 - None	62	28	203	105	0	0	15	90
Precinct 7038	225	143	961	413	0	1	44	368
Precinct 7039 - None	123	97	636	244	0	0	24	220
Precinct 7039 - None	89	49	201	146	0	0	8	138
Precinct 7039	212	146	837	390	0	0	32	358
Precinct 7041 MB - None	10	15	66	29	0	0	4	25
Precinct 7041 MB - None	1	1	0	2	0	0	0	2
Precinct 7041 MB	11	16	66	31	0	0	4	27
Precinct 7042 - None	137	72	514	224	0	0	15	209
Precinct 7042 - None	61	30	146	96	0	0	5	91
Precinct 7042	198	102	660	320	0	0	20	300
Precinct 7043 - None	168	99	754	295	0	0	28	267
Precinct 7043 - None	73	35	224	122	0	0	14	108
Precinct 7043	241	134	978	417	0	0	42	375
Precinct 7044 - None	98	41	586	150	0	0	11	139
Precinct 7044 - None	51	32	266	95	0	0	12	83
Precinct 7044	149	73	852	245	0	0	23	222
Precinct 7045 - None	130	110	632	268	0	0	28	240
Precinct 7045 - None	36	31	154	80	0	0	13	67
Precinct 7045	166	141	786	348	0	0	41	307
Precinct 7046 - None	74	48	334	134	0	0	12	122
Precinct 7046 - None	52	16	96	76	0	0	8	68
Precinct 7046	126	64	430	210	0	0	20	190
Precinct 7047 - None	174	117	733	315	0	0	24	291
Precinct 7047 - None	54	28	150	100	0	0	18	82
Precinct 7047	228	145	883	415	0	0	42	373
Precinct 7048 - None	153	98	685	267	0	1	15	251
Precinct 7048 - None	54	17	196	80	0	0	9	71
Precinct 7048	207	115	881	347	0	1	24	322
Precinct 7049 - None	122	99	616	248	0	0	27	221
Precinct 7049 - None	67	24	210	104	0	0	13	91
Precinct 7049	189	123	826	352	0	0	40	312
Precinct 7051 - None	138	151	715	311	0	0	22	289
Precinct 7051 - None	64	28	165	105	0	0	13	92
Precinct 7051	202	179	880	416	0	0	35	381
Precinct 7052 - None	154	127	722	298	0	0	17	281
Precinct 7052 - None	78	41	184	135	0	0	16	119
Precinct 7052	232	168	906	433	0	0	33	400
Precinct 7053 - None	122	72	542	227	0	0	33	194
Precinct 7053 - None	46	17	43	70	0	0	7	63
Precinct 7053	168	89	585	297	0	0	40	257
Precinct 7054 - None	201	86	863	310	0	0	23	287
Precinct 7054 - None	115	42	273	170	0	0	13	157
Precinct 7054	316	128	1,136	480	0	0	36	444
Precinct 7055 - None	187	77	732	292	0	0	28	264
Precinct 7055 - None	96	31	94	150	0	0	23	127
Precinct 7055	283	108	826	442	0	0	51	391
Precinct 7056 - None	184	64	619	277	0	0	29	248
Precinct 7056 - None	116	33	86	179	0	0	30	149
Precinct 7056	300	97	705	456	0	0	59	397
Precinct 7101 MB - None	70	19	147	99	0	0	10	89
Precinct 7101 MB - None	4	2	0	9	0	0	3	6
Precinct 7101 MB	74	21	147	108	0	0	13	95
Precinct 7201 - None	208	136	789	384	0	0	40	344
Precinct 7201 - None	114	46	146	195	0	0	35	160
Precinct 7201	322	182	935	579	0	0	75	504
Precinct 7202 - None	165	110	708	309	0	0	34	275
Precinct 7202 - None	102	58	143	188	0	0	28	160
Precinct 7202	267	168	851	497	0	0	62	435
Precinct 7203 - None	182	99	693	321	0	0	40	281
Precinct 7203 - None	133	53	186	217	0	0	31	186
Precinct 7203	315	152	879	538	0	0	71	467
Precinct 7204 - None	267	108	773	425	0	0	50	375
Precinct 7204 - None	114	53	126	206	0	0	39	167
Precinct 7204	381	161	899	631	0	0	89	542
Precinct 7205 - None	211	114	724	360	0	0	35	325
Precinct 7205 - None	127	44	147	203	0	0	32	171
Precinct 7205	338	158	871	563	0	0	67	496
Precinct 7206 - None	85	31	299	129	0	0	13	116
Precinct 7206 - None	81	28	78	130	0	0	21	109
Precinct 7206	166	59	377	259	0	0	34	225
Precinct 7207 - None	200	98	744	333	0	0	35	298
Precinct 7207 - None	109	40	123	177	0	0	28	149
Precinct 7207	309	138	867	510	0	0	63	447
Precinct 7208 - None	152	70	492	254	0	0	32	222
Precinct 7208 - None	79	16	78	110	0	0	15	95
Precinct 7208	231	86	570	364	0	0	47	317
Precinct 7209 - None	210	94	595	343	0	0	39	304
Precinct 7209 - None	59	12	52	82	0	0	11	71
Precinct 7209	269	106	647	425	0	0	50	375
Precinct 7301 - None	192	100	813	319	0	0	27	292
Precinct 7301 - None	107	24	201	154	0	0	23	131
Precinct 7301	299	124	1,014	473	0	0	50	423
Precinct 7302 - None	205	104	713	352	0	0	43	309
Precinct 7302 - None	91	40	136	153	0	0	22	131
Precinct 7302	296	144	849	505	0	0	65	440
Precinct 7303 - None	244	98	869	376	0	0	34	342
Precinct 7303 - None	141	63	199	255	0	0	51	204
Precinct 7303	385	161	1,068	631	0	0	85	546
Precinct 7304 - None	214	110	803	367	0	0	43	324
Precinct 7304 - None	169	51	198	239	0	0	19	220
Precinct 7304	383	161	1,001	606	0	0	62	544
Precinct 7305 - None	208	142	714	390	0	0	40	350
Precinct 7305 - None	125	63	153	206	0	0	18	188
Precinct 7305	333	205	867	596	0	0	58	538
Precinct 7306 - None	185	144	801	375	0	0	46	329
Precinct 7306 - None	121	51	243	222	0	0	50	172
Precinct 7306	306	195	1,044	597	0	0	96	501
Precinct 7307 - None	168	86	605	276	0	0	22	254
Precinct 7307 - None	100	29	169	155	0	0	26	129
Precinct 7307	268	115	774	431	0	0	48	383
Precinct 7308 - None	163	74	520	257	0	0	20	237
Precinct 7308 - None	115	37	105	175	0	0	23	152
Precinct 7308	278	111	625	432	0	0	43	389
Precinct 7309 - None	201	88	691	324	0	0	35	289
Precinct 7309 - None	125	52	167	214	0	0	37	177
Precinct 7309	326	140	858	538	0	0	72	466
Precinct 7311 - None	200	100	698	336	0	0	36	300
Precinct 7311 - None	159	59	208	250	0	0	32	218
Precinct 7311	359	159	906	586	0	0	68	518
Precinct 7312 - None	218	133	700	397	0	0	46	351
Precinct 7312 - None	104	45	110	176	0	0	27	149
Precinct 7312	322	178	810	573	0	0	73	500
Precinct 7313 - None	223	116	819	375	0	0	36	339
Precinct 7313 - None	100	46	184	181	0	0	35	146
Precinct 7313	323	162	1,003	556	0	0	71	485
Precinct 7314 - None	107	90	612	226	0	0	29	197
Precinct 7314 - None	49	24	147	89	0	0	16	73
Precinct 7314	156	114	759	315	0	0	45	270
Precinct 7315 - None	126	66	570	207	0	0	15	192
Precinct 7315 - None	118	39	195	181	0	0	24	157
Precinct 7315	244	105	765	388	0	0	39	349
Precinct 7316 - None	149	82	654	261	0	0	30	231
Precinct 7316 - None	98	40	178	161	0	0	23	138
Precinct 7316	247	122	832	422	0	0	53	369
Precinct 7317 - None	210	115	744	350	0	0	25	325
Precinct 7317 - None	105	37	146	162	0	0	20	142
Precinct 7317	315	152	890	512	0	0	45	467
Precinct 7318 - None	177	80	605	294	0	0	37	257
Precinct 7318 - None	86	34	118	150	0	0	30	120
Precinct 7318	263	114	723	444	0	0	67	377
Precinct 7319 - None	199	107	861	346	0	0	40	306
Precinct 7319 - None	119	47	188	208	0	0	42	166
Precinct 7319	318	154	1,049	554	0	0	82	472
Precinct 7321 - None	113	68	557	202	0	0	21	181
Precinct 7321 - None	62	31	102	106	0	0	13	93
Precinct 7321	175	99	659	308	0	0	34	274
Precinct 7322 - None	128	120	742	296	0	0	48	248
Precinct 7322 - None	39	8	146	56	0	0	9	47
Precinct 7322	167	128	888	352	0	0	57	295
Precinct 7323 - None	223	99	790	369	0	0	47	322
Precinct 7323 - None	103	50	166	180	0	0	27	153
Precinct 7323	326	149	956	549	0	0	74	475
Precinct 7324 - None	156	76	587	260	0	0	28	232
Precinct 7324 - None	75	37	150	136	0	0	24	112
Precinct 7324	231	113	737	396	0	0	52	344
Precinct 7325 - None	192	96	714	328	0	0	40	288
Precinct 7325 - None	102	49	172	183	0	0	32	151
Precinct 7325	294	145	886	511	0	0	72	439
Precinct 7326 - None	166	99	685	304	0	1	38	265
Precinct 7326 - None	114	40	174	187	0	0	33	154
Precinct 7326	280	139	859	491	0	1	71	419
Precinct 7327 - None	95	97	561	230	0	0	38	192
Precinct 7327 - None	39	15	126	59	0	0	5	54
Precinct 7327	134	112	687	289	0	0	43	246
Precinct 7328 - None	155	112	829	334	0	0	67	267
Precinct 7328 - None	51	15	173	85	0	0	19	66
Precinct 7328	206	127	1,002	419	0	0	86	333
Precinct 7329 - None	113	82	556	228	0	0	33	195
Precinct 7329 - None	66	20	95	105	0	0	19	86
Precinct 7329	179	102	651	333	0	0	52	281
Precinct 7331 - None	182	132	710	363	0	0	49	314
Precinct 7331 - None	91	52	160	170	0	0	27	143
Precinct 7331	273	184	870	533	0	0	76	457
Precinct 7332 - None	189	49	654	265	0	0	27	238
Precinct 7332 - None	132	22	136	173	0	0	19	154
Precinct 7332	321	71	790	438	0	0	46	392
Precinct 7333 - None	249	96	822	392	0	0	47	345
Precinct 7333 - None	162	48	193	241	0	0	31	210
Precinct 7333	411	144	1,015	633	0	0	78	555
Precinct 7334 - None	193	91	688	307	0	0	23	284
Precinct 7334 - None	108	44	131	170	0	0	18	152
Precinct 7334	301	135	819	477	0	0	41	436
Precinct 7335 - None	221	123	788	390	0	1	45	344
Precinct 7335 - None	141	32	146	217	0	0	44	173
Precinct 7335	362	155	934	607	0	1	89	517
Precinct 7336 - None	232	132	779	405	0	0	41	364
Precinct 7336 - None	109	49	175	189	0	0	31	158
Precinct 7336	341	181	954	594	0	0	72	522
Precinct 7337 - None	212	132	772	387	0	0	43	344
Precinct 7337 - None	91	34	125	143	0	0	18	125
Precinct 7337	303	166	897	530	0	0	61	469
Precinct 7338 - None	181	130	770	360	0	0	49	311
Precinct 7338 - None	68	21	125	104	0	0	15	89
Precinct 7338	249	151	895	464	0	0	64	400
Precinct 7339 - None	179	60	605	270	0	0	31	239
Precinct 7339 - None	100	37	150	149	0	0	12	137
Precinct 7339	279	97	755	419	0	0	43	376
Precinct 7341 - None	181	75	675	292	0	0	36	256
Precinct 7341 - None	126	36	178	183	0	0	21	162
Precinct 7341	307	111	853	475	0	0	57	418
Precinct 7342 - None	221	79	674	326	0	0	26	300
Precinct 7342 - None	184	57	230	269	0	0	28	241
Precinct 7342	405	136	904	595	0	0	54	541
Precinct 7343 - None	196	40	554	253	0	0	17	236
Precinct 7343 - None	117	31	150	176	0	0	28	148
Precinct 7343	313	71	704	429	0	0	45	384
Precinct 7344 - None	249	111	863	393	0	0	33	360
Precinct 7344 - None	162	44	201	238	0	0	32	206
Precinct 7344	411	155	1,064	631	0	0	65	566
Precinct 7345 - None	303	96	904	434	0	0	35	399
Precinct 7345 - None	170	50	210	253	0	0	33	220
Precinct 7345	473	146	1,114	687	0	0	68	619
Precinct 7346 - None	186	72	681	288	0	0	30	258
Precinct 7346 - None	140	39	208	209	0	0	30	179
Precinct 7346	326	111	889	497	0	0	60	437
Precinct 7347 - None	274	57	833	371	0	0	40	331
Precinct 7347 - None	132	34	170	192	0	0	26	166
Precinct 7347	406	91	1,003	563	0	0	66	497
Precinct 7348 - None	179	68	650	279	0	0	32	247
Precinct 7348 - None	102	32	193	159	0	0	25	134
Precinct 7348	281	100	843	438	0	0	57	381
Precinct 7349 - None	198	89	710	318	0	0	31	287
Precinct 7349 - None	118	31	202	178	0	0	29	149
Precinct 7349	316	120	912	496	0	0	60	436
Precinct 7501 - None	139	76	456	248	0	0	33	215
Precinct 7501 - None	67	37	95	127	0	0	23	104
Precinct 7501	206	113	551	375	0	0	56	319
Precinct 7502 - None	170	113	669	318	0	0	35	283
Precinct 7502 - None	111	30	120	167	0	0	26	141
Precinct 7502	281	143	789	485	0	0	61	424
Precinct 7503 - None	193	66	614	286	0	0	27	259
Precinct 7503 - None	93	42	148	163	0	0	28	135
Precinct 7503	286	108	762	449	0	0	55	394
Precinct 7504 - None	105	56	404	175	0	0	14	161
Precinct 7504 - None	64	16	84	92	0	0	12	80
Precinct 7504	169	72	488	267	0	0	26	241
Precinct 7505 - None	264	88	729	406	0	2	52	352
Precinct 7505 - None	95	32	133	143	0	0	16	127
Precinct 7505	359	120	862	549	0	2	68	479
Precinct 7506 - None	233	92	842	365	0	0	40	325
Precinct 7506 - None	149	22	158	206	0	0	35	171
Precinct 7506	382	114	1,000	571	0	0	75	496
Precinct 7507 - None	195	71	694	291	0	0	25	266
Precinct 7507 - None	109	31	262	156	0	0	16	140
Precinct 7507	304	102	956	447	0	0	41	406
Precinct 7508 - None	237	96	618	375	0	0	42	333
Precinct 7508 - None	93	24	126	131	0	0	14	117
Precinct 7508	330	120	744	506	0	0	56	450
Precinct 7509/7511 - None	265	94	756	399	0	0	40	359
Precinct 7509/7511 - None	132	32	173	184	0	0	20	164
Precinct 7509/7511	397	126	929	583	0	0	60	523
Precinct 7512 - None	161	61	476	248	0	0	26	222
Precinct 7512 - None	74	30	124	120	0	0	16	104
Precinct 7512	235	91	600	368	0	0	42	326
Precinct 7513 - None	170	47	575	248	0	0	31	217
Precinct 7513 - None	105	25	231	159	0	0	29	130
Precinct 7513	275	72	806	407	0	0	60	347
Precinct 7514 - None	147	58	709	242	0	0	37	205
Precinct 7514 - None	58	25	207	100	0	0	17	83
Precinct 7514	205	83	916	342	0	0	54	288
Precinct 7515 - None	220	83	664	323	0	1	19	303
Precinct 7515 - None	84	25	200	131	0	0	22	109
Precinct 7515	304	108	864	454	0	1	41	412
Precinct 7516 - None	272	117	773	424	0	0	35	389
Precinct 7516 - None	96	41	147	152	0	0	15	137
Precinct 7516	368	158	920	576	0	0	50	526
Precinct 7517 - None	264	55	645	362	0	0	43	319
Precinct 7517 - None	180	46	223	266	0	0	40	226
Precinct 7517	444	101	868	628	0	0	83	545
Precinct 7518 - None	283	68	708	396	0	0	45	351
Precinct 7518 - None	199	44	218	273	0	0	30	243
Precinct 7518	482	112	926	669	0	0	75	594
Precinct 7519 - None	182	44	543	261	0	0	35	226
Precinct 7519 - None	140	27	172	194	0	0	27	167
Precinct 7519	322	71	715	455	0	0	62	393
Precinct 7521 - None	252	42	597	323	0	0	29	294
Precinct 7521 - None	174	26	182	222	0	0	22	200
Precinct 7521	426	68	779	545	0	0	51	494
Precinct 7522 - None	223	52	588	302	0	0	27	275
Precinct 7522 - None	151	32	171	221	0	0	38	183
Precinct 7522	374	84	759	523	0	0	65	458
Precinct 7523 - None	217	38	564	285	0	0	30	255
Precinct 7523 - None	181	40	180	247	0	1	25	221
Precinct 7523	398	78	744	532	0	1	55	476
Precinct 7524 - None	170	34	481	228	0	0	24	204
Precinct 7524 - None	111	19	143	154	0	0	24	130
Precinct 7524	281	53	624	382	0	0	48	334
Precinct 7525 - None	171	43	594	247	0	0	33	214
Precinct 7525 - None	111	22	170	159	0	0	26	133
Precinct 7525	282	65	764	406	0	0	59	347
Precinct 7526 - None	292	54	825	397	0	0	51	346
Precinct 7526 - None	174	46	163	258	0	0	38	220
Precinct 7526	466	100	988	655	0	0	89	566
